transaction_id;user_id;transaction_datetime;amount;category;is_budgeted;is_late_night;is_weekend;is_unbudgeted;is_risky_category;is_binge_spending;hourly_txn_count;impulsive_score;impulsive_flag;income_monthly;total_debt_payment;dti_ratio;dti_segment;investment_amount;total_expense;wants_spending;saving_rate_score;wants_ratio_score;dti_score;investment_rate_score;budget_adherence;impulsive_component;health_score_original;health_score;health_label;dti_health_score;dti_health_label
TXN000787;USR0006;04/07/2024 20:14;10014710;transportasi;TRUE;0;0;0;0;0;1;0;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN002250;USR0006;10/07/2024 04:56;6666260;tagihan;FALSE;0;0;1;0;0;1;3;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN002549;USR0006;16/07/2024 11:56;6855420;pendidikan;FALSE;0;0;1;0;0;1;3;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN002639;USR0006;17/07/2024 17:04;1758270;pendidikan;FALSE;0;0;1;0;0;1;3;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN003325;USR0006;13/09/2024 17:43;852560;kesehatan;FALSE;0;1;1;0;0;1;375;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN001100;USR0006;27/09/2024 10:03;13393660;F&B;FALSE;0;1;1;1;0;1;45;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN004303;USR0006;25/12/2024 19:46;6318940;kebutuhan_pokok;TRUE;0;0;0;0;0;1;0;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN001911;USR0006;27/12/2024 06:14;1759590;kebutuhan_pokok;TRUE;0;1;0;0;0;1;75;0;113641040;23104800;2033;A;3900130;60757160;13884100;10;5927;4918;3432;3125;7;6857;84.98;Excellent;58.37;Cukup
TXN000360;USR0007;25/04/2024 11:31;31972040;pendidikan;FALSE;0;0;1;0;0;1;3;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN000593;USR0007;24/05/2024 17:19;34238340;pendidikan;TRUE;0;1;0;0;0;1;75;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN004093;USR0007;06/06/2024 13:56;14068770;kesehatan;TRUE;0;0;0;0;0;1;0;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN001389;USR0007;04/07/2024 23:09;53435520;hiburan;FALSE;1;0;1;1;0;1;675;1;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN003833;USR0007;29/07/2024 10:15;5927210;tagihan;TRUE;0;0;0;0;0;1;0;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN000073;USR0007;01/08/2024 12:32;9440640;transportasi;TRUE;0;0;0;0;0;1;0;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN002843;USR0007;12/09/2024 12:19;37352410;kebutuhan_pokok;FALSE;0;0;1;0;0;1;3;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN001594;USR0007;24/09/2024 09:16;15232390;pendidikan;FALSE;0;0;1;0;0;1;3;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN002952;USR0007;28/10/2024 20:22;3453460;transportasi;TRUE;0;0;0;0;0;1;0;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN002277;USR0007;08/11/2024 06:38;60597830;fashion;TRUE;0;1;0;1;0;1;15;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN002216;USR0007;11/11/2024 19:04;34264800;elektronik;TRUE;0;0;0;0;0;1;0;0;432604060;80611230;1863;A;53081480;383862020;130847160;5634;0;5343;10;6364;8364;5054;61.82;Sehat;62.6;Sehat
TXN002737;USR0008;10/01/2024 16:24;22148120;elektronik;TRUE;0;0;0;0;0;1;0;0;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN004531;USR0008;11/01/2024 01:29;2598240;hobi;FALSE;1;0;1;0;0;1;6;1;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN003828;USR0008;04/02/2024 09:09;36896360;elektronik;FALSE;0;1;1;0;0;1;375;0;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN001801;USR0008;21/02/2024 23:00;6549650;elektronik;FALSE;1;0;1;0;0;1;6;1;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN001474;USR0008;04/06/2024 23:53;1166980;hobi;FALSE;1;0;1;0;0;1;6;1;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN004271;USR0008;23/06/2024 02:11;24582690;F&B;FALSE;0;1;1;1;0;1;45;0;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN002209;USR0008;12/11/2024 17:08;8961660;F&B;TRUE;0;0;0;1;0;1;75;0;277270370;12306870;444;A;25352120;201355280;50483980;10;3931;889;9143;2857;6143;609;4.73;Kritis;91.12;Excellent
TXN002752;USR0009;01/05/2024 05:22;2176200;hiburan;TRUE;0;0;0;1;0;1;75;0;113230590;18373480;1623;A;11508150;57460510;4964490;10;8539;5942;10;2;715;7322;90.96;Excellent;67.16;Sehat
TXN002570;USR0009;01/05/2024 07:37;7156570;kebutuhan_pokok;FALSE;0;0;1;0;0;1;3;0;113230590;18373480;1623;A;11508150;57460510;4964490;10;8539;5942;10;2;715;7322;90.96;Excellent;67.16;Sehat
TXN004125;USR0009;24/06/2024 08:36;16137820;elektronik;FALSE;0;0;1;0;0;1;3;0;113230590;18373480;1623;A;11508150;57460510;4964490;10;8539;5942;10;2;715;7322;90.96;Excellent;67.16;Sehat
TXN004884;USR0009;08/10/2024 19:54;11023820;pendidikan;FALSE;0;0;1;0;0;1;3;0;113230590;18373480;1623;A;11508150;57460510;4964490;10;8539;5942;10;2;715;7322;90.96;Excellent;67.16;Sehat
TXN001230;USR0009;30/11/2024 20:16;9849250;F&B;FALSE;0;1;1;1;0;1;45;0;113230590;18373480;1623;A;11508150;57460510;4964490;10;8539;5942;10;2;715;7322;90.96;Excellent;67.16;Sehat
TXN004422;USR0010;27/02/2024 06:06;27961990;kesehatan;TRUE;0;0;0;0;0;1;0;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN003232;USR0010;05/03/2024 21:49;6171850;kesehatan;TRUE;0;0;0;0;0;1;0;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN000960;USR0010;18/04/2024 08:31;3844080;tagihan;TRUE;0;0;0;0;0;1;0;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN001446;USR0010;30/04/2024 02:47;43233170;transportasi;TRUE;0;0;0;0;0;1;0;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN000796;USR0010;08/05/2024 21:45;38085360;hobi;TRUE;0;0;0;0;0;1;0;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN002568;USR0010;11/06/2024 01:49;5045100;elektronik;TRUE;1;0;0;0;0;1;3;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN002866;USR0010;01/07/2024 02:10;29827020;pendidikan;FALSE;0;0;1;0;0;1;3;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN000716;USR0010;23/07/2024 22:37;18180660;hobi;FALSE;1;0;1;0;0;1;6;1;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN001601;USR0010;25/08/2024 10:29;54252340;elektronik;FALSE;0;1;1;0;0;1;375;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN000914;USR0010;16/11/2024 12:27;2326770;hobi;FALSE;0;1;1;0;0;1;375;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN000895;USR0010;01/12/2024 14:35;54477830;fashion;FALSE;0;1;1;1;0;1;45;0;473642770;257402940;5435;C;20069210;288369600;78898840;10;4447;0;4237;5455;7818;5774;71.07;Sehat;15.08;Kritis
TXN002233;USR0011;10/03/2024 07:36;8992460;elektronik;FALSE;0;1;1;0;0;1;375;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN003749;USR0011;20/06/2024 17:04;20259040;tagihan;TRUE;0;0;0;0;0;1;0;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN003327;USR0011;29/06/2024 23:38;10483630;tagihan;FALSE;1;1;1;0;0;1;675;1;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN003466;USR0011;09/07/2024 22:54;27065910;hiburan;TRUE;1;0;0;1;0;1;375;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN001404;USR0011;27/08/2024 06:14;21390670;F&B;TRUE;0;0;0;1;0;1;75;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN004217;USR0011;12/09/2024 12:38;3995410;transportasi;TRUE;0;0;0;0;0;1;0;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN001835;USR0011;08/10/2024 00:06;14502330;kesehatan;TRUE;1;0;0;0;0;1;3;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN004053;USR0011;18/10/2024 17:05;30060160;fashion;FALSE;0;1;1;1;0;1;45;0;206570060;79919130;3869;B;27331300;167601200;16481140;9432;7341;327;10;625;7188;628;4.97;Kritis;30.74;Waspada
TXN000350;USR0012;20/01/2024 22:51;1599550;fashion;FALSE;1;1;1;1;0;1;75;1;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN003783;USR0012;05/02/2024 23:49;1803950;kesehatan;FALSE;1;0;1;0;0;1;6;1;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN000861;USR0012;20/02/2024 02:40;6037920;transportasi;TRUE;0;0;0;0;0;1;0;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN003196;USR0012;25/02/2024 18:48;10757140;hobi;FALSE;0;1;1;0;0;1;375;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN002749;USR0012;09/05/2024 10:29;6720130;kesehatan;TRUE;0;0;0;0;0;1;0;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN002828;USR0012;23/05/2024 09:24;766780;pendidikan;FALSE;0;0;1;0;0;1;3;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN004472;USR0012;28/05/2024 09:26;6272790;transportasi;TRUE;0;0;0;0;0;1;0;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN004153;USR0012;27/06/2024 17:25;2697120;tagihan;FALSE;0;0;1;0;0;1;3;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN002906;USR0012;24/07/2024 22:19;13289810;F&B;FALSE;1;0;1;1;0;1;675;1;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN001199;USR0012;02/08/2024 18:41;13324200;fashion;TRUE;0;1;0;1;0;1;15;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN002213;USR0012;04/08/2024 00:48;7921110;kesehatan;TRUE;1;1;0;0;0;1;375;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN001967;USR0012;03/09/2024 03:20;393430;hobi;FALSE;0;0;1;0;0;1;3;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN001873;USR0012;29/09/2024 01:52;2513450;hobi;FALSE;1;1;1;0;0;1;675;1;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN000235;USR0012;15/10/2024 19:22;3947480;kesehatan;FALSE;0;0;1;0;0;1;3;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN003204;USR0012;20/10/2024 07:22;7845430;hiburan;TRUE;0;1;0;1;0;1;15;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN001484;USR0012;05/11/2024 03:00;2868020;kesehatan;TRUE;0;0;0;0;0;1;0;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN000262;USR0012;22/11/2024 10:04;13145360;F&B;FALSE;0;1;1;1;0;1;45;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN000622;USR0012;09/12/2024 00:20;7927590;transportasi;TRUE;1;0;0;0;0;1;3;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN003183;USR0012;18/12/2024 19:20;4790360;F&B;TRUE;0;0;0;1;0;1;75;0;106830860;20983840;1964;A;14294720;83756720;15848380;10;5055;509;10;4737;6961;6951;86.19;Excellent;60.68;Sehat
TXN003838;USR0013;08/01/2024 08:50;41846240;tagihan;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000259;USR0013;12/01/2024 06:31;34441040;hiburan;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004513;USR0013;18/01/2024 08:57;13397260;fashion;FALSE;0;0;1;1;0;1;375;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000780;USR0013;27/01/2024 05:42;62208120;fashion;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004443;USR0013;28/01/2024 21:26;6372440;transportasi;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000855;USR0013;29/01/2024 22:24;19228780;elektronik;FALSE;1;0;1;0;0;1;6;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002775;USR0013;31/01/2024 12:05;18276090;kebutuhan_pokok;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002994;USR0013;14/02/2024 08:13;3183310;kesehatan;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004908;USR0013;29/02/2024 04:29;5123850;transportasi;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001285;USR0013;03/03/2024 04:34;21169170;hiburan;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004190;USR0013;06/03/2024 23:05;15264730;hobi;FALSE;1;0;1;0;0;1;6;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001181;USR0013;15/04/2024 01:47;34563550;hobi;TRUE;1;0;0;0;0;1;3;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004109;USR0013;28/04/2024 16:08;57361860;fashion;FALSE;0;1;1;1;0;2;45;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004569;USR0013;28/04/2024 16:58;17982350;fashion;TRUE;0;1;0;1;0;2;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001926;USR0013;04/05/2024 23:48;57871980;F&B;FALSE;1;1;1;1;0;1;75;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002264;USR0013;06/05/2024 09:17;10914690;kebutuhan_pokok;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002555;USR0013;09/05/2024 13:05;21674720;kebutuhan_pokok;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002249;USR0013;24/05/2024 03:48;27515160;tagihan;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004353;USR0013;26/05/2024 23:16;59015840;F&B;FALSE;1;1;1;1;0;1;75;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001724;USR0013;30/05/2024 22:03;35562100;hobi;FALSE;1;0;1;0;0;1;6;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN003202;USR0013;09/06/2024 23:33;23029430;kesehatan;TRUE;1;1;0;0;0;1;375;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001330;USR0013;14/06/2024 22:43;51874520;hobi;FALSE;1;1;1;0;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001772;USR0013;02/07/2024 09:24;18958110;F&B;TRUE;0;0;0;1;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004373;USR0013;03/07/2024 21:46;24109240;kebutuhan_pokok;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001535;USR0013;11/07/2024 22:13;29467940;F&B;FALSE;1;0;1;1;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN003031;USR0013;12/07/2024 05:10;30440770;hiburan;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004927;USR0013;18/07/2024 00:39;42775300;hiburan;FALSE;1;0;1;1;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002614;USR0013;21/07/2024 22:48;30946250;F&B;FALSE;1;1;1;1;0;1;75;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004016;USR0013;03/08/2024 00:06;30078620;tagihan;FALSE;1;1;1;0;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000700;USR0013;14/08/2024 07:31;31945450;transportasi;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000048;USR0013;19/08/2024 23:56;37802720;F&B;FALSE;1;0;1;1;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002304;USR0013;05/09/2024 18:38;33322650;transportasi;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004401;USR0013;10/09/2024 22:58;71124280;elektronik;FALSE;1;0;1;0;0;1;6;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN001737;USR0013;19/09/2024 23:55;38847020;hiburan;FALSE;1;0;1;1;0;1;675;1;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000783;USR0013;12/10/2024 12:26;32745140;elektronik;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000971;USR0013;27/10/2024 05:28;33005110;elektronik;FALSE;0;1;1;0;0;1;375;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN003930;USR0013;30/10/2024 19:07;5627250;tagihan;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000067;USR0013;09/11/2024 07:41;60756740;hobi;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN003122;USR0013;10/11/2024 02:31;25093920;fashion;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004066;USR0013;23/11/2024 04:01;3043980;hiburan;TRUE;0;1;0;1;0;1;15;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN003405;USR0013;23/11/2024 19:47;20011490;hobi;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN002685;USR0013;25/11/2024 06:02;21272600;pendidikan;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000066;USR0013;07/12/2024 06:16;27034550;pendidikan;TRUE;0;1;0;0;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000743;USR0013;17/12/2024 14:03;42897400;tagihan;TRUE;0;0;0;0;0;1;0;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN004397;USR0013;24/12/2024 18:52;16001360;hiburan;TRUE;0;0;0;1;0;1;75;0;479160510;85888330;1792;A;30775340;448012520;157700090;325;0;552;6423;6444;7283;4085;49.38;Cukup;63.95;Sehat
TXN000699;USR0014;28/02/2024 09:34;21462030;tagihan;FALSE;0;0;1;0;0;1;3;0;365252530;146335900;4006;B;56450640;298089110;51226140;9194;5325;0;10;2;715;5319;65.23;Sehat;29.44;Waspada
TXN002449;USR0014;14/03/2024 13:53;6795070;tagihan;FALSE;0;0;1;0;0;1;3;0;365252530;146335900;4006;B;56450640;298089110;51226140;9194;5325;0;10;2;715;5319;65.23;Sehat;29.44;Waspada
TXN002548;USR0014;30/03/2024 18:38;5382060;hobi;TRUE;0;1;0;0;0;1;75;0;365252530;146335900;4006;B;56450640;298089110;51226140;9194;5325;0;10;2;715;5319;65.23;Sehat;29.44;Waspada
TXN001634;USR0014;28/07/2024 18:20;24956200;hobi;FALSE;0;1;1;0;0;1;375;0;365252530;146335900;4006;B;56450640;298089110;51226140;9194;5325;0;10;2;715;5319;65.23;Sehat;29.44;Waspada
TXN000054;USR0014;25/10/2024 11:51;45463750;elektronik;FALSE;0;1;1;0;0;1;375;0;365252530;146335900;4006;B;56450640;298089110;51226140;9194;5325;0;10;2;715;5319;65.23;Sehat;29.44;Waspada
TXN003753;USR0015;02/02/2024 22:33;11630470;hobi;FALSE;1;1;1;0;0;1;675;1;87558300;16243140;1855;A;7759850;44980900;3395330;10;8707;5362;8862;4286;6304;761;6.68;Kritis;62.75;Sehat
TXN001588;USR0015;08/03/2024 15:41;4837530;F&B;TRUE;0;1;0;1;0;1;15;0;87558300;16243140;1855;A;7759850;44980900;3395330;10;8707;5362;8862;4286;6304;761;6.68;Kritis;62.75;Sehat
